,recall_x,precision_x,f1_x,word_count_x,rel_count_x,sys_relations_x,question,gold_relations_x,system_relations_x,question_type_x,recall_y,precision_y,f1_y,word_count_y,rel_count_y,sys_relations_y,gold_relations_y,system_relations_y,question_type_y
10,0.0,0.0,0.0,8,1,3,what is an work created by jack mcduff,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:artist']],"['dbo:creator', 'dbo:producer', 'dbo:writer']",factoid
11,0.0,0.0,0.0,7,1,3,Was Morrissey a member of the Smiths?,[['dbo:formerBandMember']],"['dbo:bandMember', 'dbp:currentMembers', 'dbp:pastMembers']",boolean,0.0,0.0,0.0,7,1,3,[['dbo:formerBandMember']],"['dbo:bandMember', 'dbp:currentMembers', 'dbp:pastMembers']",boolean
12,0.0,0.0,0.0,7,1,3,How much carbs does peanut butter have?,[['dbp:carbs']],"['dbo:city', 'dbo:ingredient', 'dbp:country']",factoid,0.0,0.0,0.0,7,1,3,[['dbp:carbs']],"['dbo:class', 'dbo:ingredient', 'dbo:order']",factoid
13,0.0,0.0,0.0,6,1,3,Name a city located in yucatan.,[['dbo:isPartOf']],"['dbo:locatedInArea', 'dbo:location', 'dbo:region']",list,0.0,0.0,0.0,6,1,3,[['dbo:isPartOf']],"['dbo:locatedInArea', 'dbo:location', 'dbo:region']",list
14,0.0,0.0,0.0,9,1,3,Give me all breeds of the German Shepherd dog.,[['dbp:breed']],"['dbo:family', 'dbo:honours', 'dbp:mascot']",list,0.0,0.0,0.0,9,1,3,[['dbp:breed']],"['dbo:family', 'dbo:order', 'dbo:species']",list
15,0.0,0.0,0.0,8,2,3,Where are jockeys in Dubai World Cup from?,"[['dbo:race'], ['dbp:birthPlace']]","['dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid,0.0,0.0,0.0,8,2,3,"[['dbo:race'], ['dbp:birthPlace']]","['dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid
16,0.0,0.0,0.0,10,2,3,In which municipalities does the NYC housing authority own buildings?,"[['dbo:owningOrganisation'], ['dbo:municipality']]","['dbo:location', 'dbo:tenant', 'dbp:governingBody']",factoid,0.0,0.0,0.0,10,2,3,"[['dbo:owningOrganisation'], ['dbo:municipality']]","['dbo:location', 'dbo:maintainedBy', 'dbo:tenant']",factoid
17,0.0,0.0,0.0,9,2,3,How many years was the Ford Model T manufactured?,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]","['dbo:child', 'dbo:manufacturer', 'dbo:predecessor']",count,0.0,0.0,0.0,9,2,3,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]","['dbo:class', 'dbo:manufacturer', 'dbo:successor']",count
18,0.0,0.0,0.0,5,1,3,where was saraswathi gora born?,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,5,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid
19,0.0,0.0,0.0,6,1,3,where is el condor pasa from,[['dbo:country']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:country']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid
20,0.0,0.0,0.0,6,1,3,When was Alberta admitted as province?,[['dbp:admittancedate']],"['dbo:country', 'dbo:province', 'dbo:type']",factoid,0.0,0.0,0.0,6,1,3,[['dbp:admittancedate']],"['dbo:capital', 'dbo:largestCity', 'dbp:country']",factoid
21,0.0,0.0,0.0,10,1,3,President of Ghana is the leader title of which country?,[['dbp:leaderTitle']],"['dbo:country', 'dbo:leader', 'dbo:leaderName']",list,0.0,0.0,0.0,10,1,3,[['dbp:leaderTitle']],"['dbo:country', 'dbo:leader', 'dbp:allegiance']",list
22,0.0,0.0,0.0,9,1,3,which asian city showcasts the gloomy salad days program,[['dbo:country']],"['dbo:creator', 'dbo:genre', 'dbp:genre']",factoid,0.0,0.0,0.0,9,1,3,[['dbo:country']],"['dbo:city', 'dbo:location', 'dbp:genre']",factoid
23,0.0,0.0,0.0,7,1,3,Who was on the Apollo 11 mission?,[['dbp:crewMembers']],"['dbo:writer', 'dbp:mission', 'dbp:type']",factoid,0.0,0.0,0.0,7,1,3,[['dbp:crewMembers']],"['dbo:musicComposer', 'dbp:mission', 'dbp:modes']",factoid
24,0.0,0.0,0.0,6,1,3,Which county is raynham located in,[['dbo:location']],"['dbo:country', 'dbo:district', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
25,0.0,0.0,0.0,13,2,3,Where is Tahual located which is also the country of Ren Romano ?,"[['dbp:citizenship'], ['dbp:location']]","['dbo:country', 'dbo:region', 'dbp:locationCountry']",factoid,0.0,0.0,0.0,13,2,3,"[['dbp:citizenship'], ['dbp:location']]","['dbo:capital', 'dbo:country', 'dbo:region']",factoid
26,0.0,0.0,0.0,11,1,3,what kind of comdey is not the end of the world,[['dbo:literaryGenre']],"['dbo:class', 'dbo:genre', 'dbo:type']",factoid,0.0,0.0,0.0,11,1,3,[['dbo:literaryGenre']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid
27,0.0,0.0,0.0,8,1,3,what was eric wyndham white's place of birth,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:deathPlace', 'dbp:birthPlace']",factoid
28,0.0,0.0,0.0,7,1,3,Name the university of Alexandre Tichonov ?,[['dbp:university']],"['dbo:institution', 'dbo:university', 'dbp:education']",list,0.0,0.0,0.0,7,1,3,[['dbp:university']],"['dbo:campus', 'dbo:institution', 'dbo:university']",list
29,0.0,0.0,0.0,6,1,3,where was  andrzej pałys born,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:deathPlace', 'dbp:birthPlace']",factoid
30,0.0,0.0,0.0,8,1,3,who was a coproducer of the trudell movie,[['dbo:cinematography']],"['dbo:editing', 'dbo:producer', 'dbp:studio']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:cinematography']],"['dbo:country', 'dbo:director', 'dbo:producer']",factoid
31,0.0,0.0,0.0,6,1,3,How many shows does HBO have?,[['dbo:company']],"['dbo:genre', 'dbp:genre', 'dbp:network']",count,0.0,0.0,0.0,6,1,3,[['dbo:company']],"['dbo:network', 'dbp:company', 'dbp:network']",count
32,0.0,0.0,0.0,8,1,3,Which models were featured in Playboy Playmates 1954?,[['dbp:succeeded']],"['dbo:predecessor', 'dbo:recordedIn', 'dbp:related']",factoid,0.0,0.0,0.0,8,1,3,[['dbp:succeeded']],"['dbo:birthPlace', 'dbp:birthPlace', 'dbp:cinematography']",factoid
33,0.0,0.0,0.0,15,2,3,Who are the people whose alumna is a part of the National Collegiate Athletic Association?,"[['dbo:athletics'], ['dbp:education']]","['dbo:almaMater', 'dbo:birthPlace', 'dbp:almaMater']",factoid,0.0,0.0,0.0,15,2,3,"[['dbo:athletics'], ['dbp:education']]","['dbo:sport', 'dbp:athletics', 'dbp:mascot']",factoid
34,0.0,0.0,0.0,5,1,3,Where is charles leclerc from,[['dbp:birthPlace']],"['dbo:birthPlace', 'dbo:hometown', 'dbo:nationality']",factoid,0.0,0.0,0.0,5,1,3,[['dbp:birthPlace']],"['dbo:country', 'dbo:hometown', 'dbo:nationality']",factoid
35,0.0,0.0,0.0,8,1,3,When did the Boston Tea Party take place?,[['dbp:date']],"['dbo:hometown', 'dbo:place', 'dbp:place']",factoid,0.0,0.0,0.0,8,1,3,[['dbp:date']],"['dbo:leader', 'dbo:leaderName', 'dbo:place']",factoid
36,0.0,0.0,0.0,8,1,3,what is a work by donovan leitch (actor),[['dbo:director']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:director']],"['dbo:author', 'dbo:occupation', 'dbo:writer']",factoid
37,0.0,0.0,0.0,12,1,3,When will start the final match of the football world cup 2018?,[['dbp:date']],"['dbo:riverMouth', 'dbo:subsequentWork', 'dbp:debutteam']",factoid,0.0,0.0,0.0,12,1,3,[['dbp:date']],"['dbo:ground', 'dbo:hometown', 'dbo:league']",factoid
38,0.0,0.0,0.0,16,2,3,Daniel L D Granger and Job Durfee have based their political career in which US state?,"[['dbp:state'], ['dbp:state']]","['dbo:location', 'dbo:occupation', 'dbo:state']",list,0.0,0.0,0.0,16,2,3,"[['dbp:state'], ['dbp:state']]","['dbo:occupation', 'dbp:birthPlace', 'dbp:office']",list
39,0.0,0.0,0.0,6,1,3,what type of genre is ubik?,[['dbo:literaryGenre']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:literaryGenre']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid
40,0.0,0.0,0.0,10,1,3,Name the movies writtten by the group Monty Python ?,[['dbp:writer']],"['dbo:writer', 'dbp:director', 'dbp:studio']",list,0.0,0.0,0.0,10,1,3,[['dbp:writer']],"['dbo:starring', 'dbp:artist', 'dbp:starring']",list
41,0.0,0.0,0.0,6,1,3,Which school did Robbie Diack attend?,[['dbp:school']],"['dbo:education', 'dbo:school', 'dbo:type']",factoid,0.0,0.0,0.0,6,1,3,[['dbp:school']],"['dbo:type', 'dbp:almaMater', 'dbp:education']",factoid
42,0.0,0.0,0.0,8,1,3,what county is fort randall a part of,[['dbo:location']],"['dbo:country', 'dbo:district', 'dbo:isPartOf']",factoid,0.0,0.0,0.0,8,1,3,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:state']",factoid
43,0.0,0.0,0.0,10,1,3,Name an architect famous for the sever hall in Massachusetts.,[['dbo:architect']],"['dbo:location', 'dbp:architect', 'dbp:knownFor']",list,0.0,0.0,0.0,10,1,3,[['dbo:architect']],"['dbo:city', 'dbo:location', 'dbo:region']",list
44,0.0,0.0,0.0,14,2,3,Which river's source mountain is Baikal Mountains and is located in Laptev Sea ?,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]","['dbo:locatedInArea', 'dbo:location', 'dbo:source']",factoid,0.0,0.0,0.0,14,2,3,"[['dbo:sourceMountain'], ['dbp:mouthLocation']]","['dbo:locatedInArea', 'dbo:outflow', 'dbo:riverMouth']",factoid
45,0.0,0.0,0.0,9,1,3,How many states does the Pioneer corporation operate in?,[['dbp:country']],"['dbo:country', 'dbo:state', 'dbp:state']",count,0.0,0.0,0.0,9,1,3,[['dbp:country']],"['dbo:city', 'dbo:location', 'dbo:operator']",count
46,0.0,0.0,0.0,13,1,3,Did Hank Williams Jr. make Early in the Morning and Late at Night?,[['dbo:musicalArtist']],"['dbo:child', 'dbo:manufacturer', 'dbp:birthPlace']",boolean,0.0,0.0,0.0,13,1,3,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbo:subsequentWork', 'dbp:themeMusicComposer']",boolean
47,0.0,0.0,0.0,7,1,3,what is the nationality of guri schanke?,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:country', 'dbo:nationality']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:hometown']],"['dbo:birthPlace', 'dbo:country', 'dbo:nationality']",factoid
48,0.0,0.0,0.0,14,2,3,Give me the name of the organization hqed at  Chaeng Watthana Govt Complex?,"[['dbo:headquarter'], ['dbp:agencyName']]","['dbo:almaMater', 'dbo:sport', 'dbo:type']",list,0.0,0.0,0.0,14,2,3,"[['dbo:headquarter'], ['dbp:agencyName']]","['dbo:leader', 'dbo:leaderName', 'dbp:headquarters']",list
49,0.0,0.0,0.0,6,1,3,what city is torre latinoamericana in?,[['dbo:location']],"['dbo:country', 'dbo:locatedInArea', 'dbo:region']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:location']],"['dbo:country', 'dbo:isPartOf', 'dbo:region']",factoid
50,0.0,0.0,0.0,7,1,3,Who was the narrator in the point?,[['dbp:narrated']],"['dbo:language', 'dbo:narrator', 'dbo:writer']",factoid,0.0,0.0,0.0,7,1,3,[['dbp:narrated']],"['dbo:cinematography', 'dbo:editing', 'dbo:writer']",factoid
51,0.0,0.0,0.0,13,1,3,Which political party got elected in First Legislative Assembly of Uttar Pradesh ?,[['dbp:children']],"['dbo:affiliation', 'dbo:party', 'dbp:party']",factoid,0.0,0.0,0.0,13,1,3,[['dbp:children']],"['dbo:leaderName', 'dbo:party', 'dbp:party']",factoid
52,0.0,0.0,0.0,6,1,3,what types of play is geist,[['dbp:modes']],"['dbo:genre', 'dbo:position', 'dbo:programmeFormat']",factoid,0.0,0.0,0.0,6,1,3,[['dbp:modes']],"['dbo:genre', 'dbo:type', 'dbp:genre']",factoid
53,0.0,0.0,0.0,10,1,3,Which universities are also known as the Tulane Green wave?,[['dbp:nickname']],"['dbo:genre', 'dbo:knownFor', 'dbp:knownFor']",factoid,0.0,0.0,0.0,10,1,3,[['dbp:nickname']],"['dbo:campus', 'dbo:sport', 'dbp:athletics']",factoid
54,0.0,0.0,0.0,11,2,3,What is the common genere of Abhijit Kunte and Kasparov ?,"[['dbp:knownFor'], ['dbo:genre']]","['dbo:artist', 'dbo:region', 'dbp:license']",factoid,0.0,0.0,0.0,11,2,3,"[['dbp:knownFor'], ['dbo:genre']]","['dbo:species', 'dbp:genre', 'dbp:meaning']",factoid
55,0.0,0.0,0.0,9,1,3,What is a body of work by sean delaney,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid,0.0,0.0,0.0,9,1,3,[['dbo:artist']],"['dbo:author', 'dbo:notableWork', 'dbo:writer']",factoid
56,0.0,0.0,0.0,5,1,3,When was the Titanic completed?,[['dbo:completionDate']],"['dbo:locatedInArea', 'dbo:type', 'dbo:writer']",factoid,0.0,0.0,0.0,5,1,3,[['dbo:completionDate']],"['dbo:part', 'dbp:cities', 'dbp:location']",factoid
57,0.0,0.0,0.0,9,1,3,Where did the 2015 MLS All-Star Game take place?,[['dbp:city']],"['dbo:league', 'dbo:tenant', 'dbp:place']",factoid,0.0,0.0,0.0,9,1,3,[['dbp:city']],"['dbo:formerTeam', 'dbo:ground', 'dbo:league']",factoid
58,0.0,0.0,0.0,7,1,3,Which U.S. state has the abbreviation MN?,[['dbp:postalabbreviation']],"['dbo:genre', 'dbo:hometown', 'dbo:recordLabel']",factoid,0.0,0.0,0.0,7,1,3,[['dbp:postalabbreviation']],"['dbo:city', 'dbo:state', 'dbp:nickname']",factoid
59,0.0,0.0,0.0,12,1,3,How many gold medals did Michael Phelps win at the 2008 Olympics?,[['dbo:goldMedalist']],"['dbo:bronzeMedalist', 'dbo:silverMedalist', 'dbp:race']",count,0.0,0.0,0.0,12,1,3,[['dbo:goldMedalist']],"['dbo:award', 'dbo:honours', 'dbp:awards']",count
60,0.0,0.0,0.0,8,1,3,Did Alexander Magleby study at the Dartmouth College?,[['dbo:university']],"['dbo:almaMater', 'dbo:college', 'dbo:institution']",boolean,0.0,0.0,0.0,8,1,3,[['dbo:university']],"['dbo:almaMater', 'dbo:education', 'dbp:almaMater']",boolean
61,0.0,0.0,0.0,6,1,3,what country is cher (department) in?,[['dbo:isPartOf']],"['dbo:city', 'dbo:country', 'dbo:location']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:isPartOf']],"['dbo:country', 'dbo:district', 'dbo:region']",factoid
62,0.0,0.0,0.0,6,1,3,which film did siddiq barmak direct,[['dbo:editing']],"['dbo:country', 'dbo:director', 'dbo:position']",factoid,0.0,0.0,0.0,6,1,3,[['dbo:editing']],"['dbo:cinematography', 'dbo:director', 'dbo:producer']",factoid
63,0.0,0.0,0.0,8,1,3,Where did Jerry Tagge do his elementary schooling?,[['dbp:highSchool']],"['dbo:almaMater', 'dbo:child', 'dbo:education']",factoid,0.0,0.0,0.0,8,1,3,[['dbp:highSchool']],"['dbo:education', 'dbo:sport', 'dbp:almaMater']",factoid
64,0.0,0.0,0.0,7,1,3,Was Queen Latifah in the U.N.I.T.Y. group?,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbo:bandMember', 'dbp:currentMembers']",boolean,0.0,0.0,0.0,7,1,3,[['dbo:musicalArtist']],"['dbo:associatedBand', 'dbp:artist', 'dbp:pastMembers']",boolean
65,0.0,0.0,0.0,7,1,3,Does the platte river originate in Colorado?,[['dbo:sourceRegion']],"['dbo:riverMouth', 'dbo:source', 'dbo:sourceMountain']",boolean,0.0,0.0,0.0,7,1,3,[['dbo:sourceRegion']],"['dbo:city', 'dbo:mouthMountain', 'dbo:riverMouth']",boolean
66,0.0,0.0,0.0,9,1,3,Humes High School is alma mater to which person?,[['dbp:education']],"['dbo:almaMater', 'dbp:almaMater', 'dbp:employer']",list,0.0,0.0,0.0,9,1,3,[['dbp:education']],"['dbo:almaMater', 'dbo:education', 'dbp:almaMater']",list
67,0.0,0.0,0.0,10,1,3,Was andy worhol the director of the san diego surf?,[['dbo:cinematography']],"['dbo:deathPlace', 'dbo:director', 'dbp:deathPlace']",boolean,0.0,0.0,0.0,10,1,3,[['dbo:cinematography']],"['dbo:director', 'dbo:starring', 'dbp:director']",boolean
68,0.0,0.0,0.0,14,2,3,"Where is the fictional character from, whose last appearance was in the Avengers, 1998?","[['dbp:last'], ['dbp:nationality']]","['dbo:portrayer', 'dbo:previousWork', 'dbo:series']",factoid,0.0,0.0,0.0,14,2,3,"[['dbp:last'], ['dbp:nationality']]","['dbo:series', 'dbp:characters', 'dbp:genre']",factoid
69,0.0,0.0,0.0,9,1,3,what is the place of birth of tomasz markowski?,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid,0.0,0.0,0.0,9,1,3,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown', 'dbp:birthPlace']",factoid
70,0.0,0.0,0.0,9,1,3,What people are known to work for Johnny Cash?,[['dbp:associatedActs']],"['dbo:knownFor', 'dbo:notableWork', 'dbo:occupation']",factoid,0.0,0.0,0.0,9,1,3,[['dbp:associatedActs']],"['dbo:knownFor', 'dbo:occupation', 'dbp:knownFor']",factoid
71,0.0,0.0,0.0,7,1,3,where is bangor theological seminary located at?,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:location']],"['dbo:city', 'dbo:country', 'dbo:state']",factoid
72,0.0,0.0,0.0,14,1,3,What is the name of the crater on the moon named for georg ohm?,[['dbp:namedafter']],"['dbo:locatedInArea', 'dbo:location', 'dbp:namedFor']",factoid,0.0,0.0,0.0,14,1,3,[['dbp:namedafter']],"['dbo:discoverer', 'dbo:locatedInArea', 'dbp:namedFor']",factoid
73,0.0,0.0,0.0,9,1,3,name the races where bobby beasley took part ?,[['dbo:race']],"['dbo:almaMater', 'dbo:notableWork', 'dbp:race']",list,0.0,0.0,0.0,9,1,3,[['dbo:race']],"['dbo:grandsire', 'dbo:honours', 'dbp:race']",list
74,0.0,0.0,0.0,13,2,3,From which genres of music did those genres emerge where drums are important?,"[['dbp:instruments'], ['dbo:stylisticOrigin']]","['dbo:genre', 'dbo:hometown', 'dbp:genre']",factoid,0.0,0.0,0.0,13,2,3,"[['dbp:instruments'], ['dbo:stylisticOrigin']]","['dbo:genre', 'dbo:hometown', 'dbp:genre']",factoid
75,0.0,0.0,0.0,7,1,3,What is an example of american craftsman?,[['dbo:architecturalStyle']],"['dbo:creator', 'dbo:field', 'dbo:occupation']",factoid,0.0,0.0,0.0,7,1,3,[['dbo:architecturalStyle']],"['dbo:genre', 'dbo:industry', 'dbo:occupation']",factoid
76,0.0,0.0,0.0,5,1,3,What band wrote steve jablonsky,[['dbo:artist']],"['dbo:author', 'dbo:writer', 'dbp:writer']",factoid,0.0,0.0,0.0,5,1,3,[['dbo:artist']],"['dbo:musicalArtist', 'dbo:writer', 'dbp:writer']",factoid
77,0.0,0.0,0.0,10,2,3,Who founded the league which was won by Joe McKeehen?,"[['dbp:champion'], ['dbp:founded']]","['dbo:foundedBy', 'dbo:founder', 'dbp:founder']",factoid,0.0,0.0,0.0,10,2,3,"[['dbp:champion'], ['dbp:founded']]","['dbo:board', 'dbo:foundedBy', 'dbp:founder']",factoid
78,0.0,0.0,0.0,13,1,3,What is the political party to which Purnima Banerjee is a member of?,[['dbo:knownFor']],"['dbo:occupation', 'dbo:party', 'dbp:party']",factoid,0.0,0.0,0.0,13,1,3,[['dbo:knownFor']],"['dbo:leaderName', 'dbo:party', 'dbp:party']",factoid
