,recall_x,precision_x,f1_x,word_count_x,rel_count_x,sys_relations_x,question,gold_relations_x,system_relations_x,question_type_x,recall_y,precision_y,f1_y,word_count_y,rel_count_y,sys_relations_y,gold_relations_y,system_relations_y,question_type_y
25,0.0,0.0,0.0,11,1,1,Who was the production company for the film house party 2?,[['dbo:distributor']],['dbp:studio'],factoid,0.0,0.0,0.0,11,1,1,[['dbo:distributor']],['dbp:studio'],factoid
26,0.0,0.0,0.0,6,2,0,What do typically NGOs work for?,"[['dbp:type'], ['dbp:purpose']]",[],factoid,0.0,0.0,0.0,6,2,1,"[['dbp:type'], ['dbp:purpose']]",['dbo:industry'],factoid
27,0.0,0.0,0.0,6,1,0,what is john c. dvorak's nationality?,[['dbo:nationality']],[],factoid,0.0,0.0,0.0,6,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
28,0.0,0.0,0.0,22,2,1,What is the city of the Maine School of Science and Mathematics is also the resting place of Charles A. Boutelle ?,"[['dbp:restingplace'], ['dbo:authority']]",['dbo:restingPlace'],factoid,0.0,0.0,0.0,22,2,0,"[['dbp:restingplace'], ['dbo:authority']]",[],factoid
29,0.5,0.5,0.5,15,2,2,Which show's network is Prime time Entertainment and has Douglas Netter as executive producer ?,"[['dbo:executiveProducer'], ['dbp:network']]","['dbo:executiveProducer', 'dbo:network']",factoid,0.0,0.0,0.0,15,2,0,"[['dbo:executiveProducer'], ['dbp:network']]",[],factoid
30,0.0,0.0,0.0,15,2,0,Rashid Behbudov State Song Theatre and Baku Puppet Theatre can be found in which country?,"[['dbo:locationCountry'], ['dbo:locationCountry']]",[],list,0.0,0.0,0.0,15,2,0,"[['dbo:locationCountry'], ['dbo:locationCountry']]",[],list
31,0.0,0.0,0.0,7,1,0,Does Fa'a' International Airport serve tahiti too?,[['dbp:cityServed']],[],boolean,0.0,0.0,0.0,7,1,1,[['dbp:cityServed']],['dbo:city'],boolean
32,0.0,0.0,0.0,19,2,0,What is the home town of the Band which is the previous work of Sammy Hagar & Friends ?,"[['dbo:previousWork'], ['dbo:hometown']]",[],factoid,0.0,0.0,0.0,19,2,0,"[['dbo:previousWork'], ['dbo:hometown']]",[],factoid
33,0.0,0.0,0.0,6,1,1,What's an album that features dalida,[['dbo:type']],['dbo:artist'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:type']],['dbo:artist'],factoid
34,0.0,0.0,0.0,8,1,1,What is the genre of the three impostors?,[['dbo:literaryGenre']],['dbo:genre'],factoid,0.0,0.0,0.0,8,1,1,[['dbo:literaryGenre']],['dbo:genre'],factoid
35,0.0,0.0,0.0,8,1,1,Which Fijian city was semisi naevo born in,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,8,1,1,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
36,0.0,0.0,0.0,9,1,0,Does Air 2000 fly to the north american continent?,[['dbo:destination']],[],boolean,0.0,0.0,0.0,9,1,0,[['dbo:destination']],[],boolean
37,0.0,0.0,0.0,6,1,0,What country is harry winston from,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,6,1,1,[['dbo:birthPlace']],['dbo:nationality'],factoid
38,0.0,0.0,0.0,6,1,1,What country is anita pointer from?,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:hometown']],['dbo:nationality'],factoid
39,0.0,0.0,0.0,9,1,1,In which state is the King Range Wilderness located?,[['dbo:location']],['dbo:state'],factoid,0.0,0.0,0.0,9,1,0,[['dbo:location']],[],factoid
40,0.0,0.0,0.0,11,1,0,Music of how many things has been given by Akira Ifukube?,[['dbp:music']],[],count,0.0,0.0,0.0,11,1,0,[['dbp:music']],[],count
41,0.0,0.0,0.0,9,1,1,who is a well known native son of crowborough,"[['dbp:birthPlace', 'dbo:birthPlace']]",['dbo:parent'],factoid,0.0,0.0,0.0,9,1,0,"[['dbp:birthPlace', 'dbo:birthPlace']]",[],factoid
42,0.0,0.0,0.0,11,2,0,Who are some people whose relation is hqed in Gold Base?,"[['dbp:headquarters'], ['dbo:religion']]",[],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:headquarters'], ['dbo:religion']]",[],factoid
43,0.5,0.5,0.5,16,2,2,Who is the writer of the Cavalcade of America and The United States Steel Hour ?,"[['dbo:writer'], ['dbo:writer']]","['dbo:writer', 'dbp:writer']",factoid,0.5,0.5,0.5,16,2,2,"[['dbo:writer'], ['dbo:writer']]","['dbo:writer', 'dbp:writer']",factoid
44,0.0,0.0,0.0,8,1,0,mickey ferriols is a citizen of what nation?,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,8,1,1,[['dbo:birthPlace']],['dbo:nationality'],factoid
45,0.0,0.0,0.0,17,2,0,Which producer of Wizards and the aliens is also the notable work of russell T Davies ?,"[['dbo:notableWork'], ['dbo:producer']]",[],factoid,0.0,0.0,0.0,17,2,0,"[['dbo:notableWork'], ['dbo:producer']]",[],factoid
46,0.0,0.0,0.0,13,2,0,Under which US president was a politician in opposition of John G Schmitz?,"[['dbp:opponent'], ['dbo:incumbent']]",[],factoid,0.0,0.0,0.0,13,2,0,"[['dbp:opponent'], ['dbo:incumbent']]",[],factoid
47,0.5,0.5,0.5,12,2,2,How many cities are around the sea which flows into the Atlantic?,"[['dbp:cities'], ['dbo:inflow']]","['dbo:outflow', 'dbp:cities']",count,0.0,0.0,0.0,12,2,0,"[['dbp:cities'], ['dbo:inflow']]",[],count
48,0.5,0.5,0.5,12,2,2,What is the television show whose channel's parent organisation is Fox Sports?,"[['dbo:channel'], ['dbo:parentOrganisation']]","['dbo:network', 'dbo:parentOrganisation']",factoid,0.0,0.0,0.0,12,2,0,"[['dbo:channel'], ['dbo:parentOrganisation']]",[],factoid
49,0.0,0.0,0.0,14,2,0,List the first drivers of Grand Prixes where Mika Hakkinen was a pole driver.,"[['dbo:poleDriver'], ['dbo:firstDriver']]",[],list,0.0,0.0,0.0,14,2,0,"[['dbo:poleDriver'], ['dbo:firstDriver']]",[],list
50,0.0,0.0,0.0,17,2,0,List all binomial authority of the insects whose one of the  binomial authority is douard Mntries?,"[['dbo:binomialAuthority'], ['dbo:binomialAuthority']]",[],list,0.0,0.0,0.0,17,2,0,"[['dbo:binomialAuthority'], ['dbo:binomialAuthority']]",[],list
51,0.0,0.0,0.0,9,1,0,which california theme park is mickey's toontown located in?,[['dbp:park']],[],factoid,0.0,0.0,0.0,9,1,1,[['dbp:park']],['dbo:location'],factoid
52,0.0,0.0,0.0,14,2,1,List the cities which share the same water body as that of Florida ?,"[['dbp:cities'], ['dbp:cities']]",['dbo:city'],list,0.0,0.0,0.0,14,2,0,"[['dbp:cities'], ['dbp:cities']]",[],list
53,0.0,0.0,0.0,5,1,1,where did kwan shan die?,[['dbp:deathPlace']],['dbo:deathPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbp:deathPlace']],['dbo:deathPlace'],factoid
54,0.0,0.0,0.0,6,1,1,Which country is martin lel from,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
55,0.0,0.0,0.0,5,1,1,Where did davie banda die,[['dbo:birthPlace']],['dbo:deathPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:birthPlace']],['dbo:deathPlace'],factoid
56,0.0,0.0,0.0,13,1,0,"Was Francisco Pizarro of the monarch of Charles 5, of the roman empire?",[['dbo:monarch']],[],boolean,0.0,0.0,0.0,13,1,0,[['dbo:monarch']],[],boolean
57,0.0,0.0,0.0,11,2,2,What awards were presented to the person who produced Paradise place?,"[['dbp:producer'], ['dbp:awards']]","['dbo:award', 'dbo:producer']",factoid,0.0,0.0,0.0,11,2,2,"[['dbp:producer'], ['dbp:awards']]","['dbo:award', 'dbo:producer']",factoid
58,0.0,0.0,0.0,14,2,2,What is the information appliance whose successor is PlayStation 4 and maker is Foxconn?,"[['dbp:manufacturer'], ['dbp:successor']]","['dbo:manufacturer', 'dbo:successor']",factoid,0.0,0.0,0.0,14,2,1,"[['dbp:manufacturer'], ['dbp:successor']]",['dbo:successor'],factoid
59,0.0,0.0,0.0,13,1,0,Who is the headcoach of 2013-14 Marquette Golden Eagles men's basketball team ?,[['dbp:headcoach']],[],factoid,0.0,0.0,0.0,13,1,0,[['dbp:headcoach']],[],factoid
60,0.0,0.0,0.0,7,1,1,which film did bertolt brecht contribute to?,[['dbo:writer']],['dbo:musicComposer'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:writer']],['dbo:musicComposer'],factoid
61,0.0,0.0,0.0,10,1,1,What are the names of books written by george orwell?,[['dbo:literaryGenre']],['dbo:author'],factoid,0.0,0.0,0.0,10,1,1,[['dbo:literaryGenre']],['dbo:author'],factoid
62,0.0,0.0,0.0,5,1,2,what anime aired in 1968?,[['dbo:language']],"['dbo:genre', 'dbp:genre']",factoid,0.0,0.0,0.0,5,1,1,[['dbo:language']],['dbp:genre'],factoid
63,0.0,0.0,0.0,8,1,0,what is an work created by jack mcduff,[['dbo:artist']],[],factoid,0.0,0.0,0.0,8,1,1,[['dbo:artist']],['dbo:creator'],factoid
64,0.0,0.0,0.0,12,2,0,What are some team members of the team based in Camp Nou?,"[['dbo:homeStadium'], ['dbp:name']]",[],factoid,0.0,0.0,0.0,12,2,0,"[['dbo:homeStadium'], ['dbp:name']]",[],factoid
65,0.0,0.0,0.0,6,1,1,what religion does maria alexandrovna follow,[['dbp:religion']],['dbo:religion'],factoid,0.0,0.0,0.0,6,1,1,[['dbp:religion']],['dbo:religion'],factoid
66,0.0,0.0,0.0,9,1,1,How many people are buried in Arlington National Cemetery?,[['dbp:placeofburial']],['dbo:restingPlace'],count,0.0,0.0,0.0,9,1,1,[['dbp:placeofburial']],['dbo:restingPlace'],count
67,0.0,0.0,0.0,5,2,0,Starwood operates in which places?,"[['dbp:operator'], ['dbp:address']]",[],list,0.0,0.0,0.0,5,2,0,"[['dbp:operator'], ['dbp:address']]",[],list
68,0.0,0.0,0.0,5,1,1,Where is mc harvey from?,[['dbo:birthPlace']],['dbo:hometown'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:birthPlace']],['dbo:hometown'],factoid
69,0.0,0.0,0.0,10,1,0,Name few TV shows aired by Prime Time Entertainment Network?,[['dbo:network']],[],list,0.0,0.0,0.0,10,1,0,[['dbo:network']],[],list
70,0.0,0.0,0.0,5,1,1,How did grigori rasputin die?,[['dbo:deathCause']],['dbo:deathPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:deathCause']],['dbo:deathPlace'],factoid
71,0.5,0.5,0.5,17,2,2,List the pole drivers in the grand prixes where Williams Grand Prix Engineering was a first team?,"[['dbp:firstTeam'], ['dbo:poleDriver']]","['dbo:firstDriver', 'dbo:poleDriver']",list,0.0,0.0,0.0,17,2,0,"[['dbp:firstTeam'], ['dbo:poleDriver']]",[],list
72,0.0,0.0,0.0,7,1,1,Was Morrissey a member of the Smiths?,[['dbo:formerBandMember']],['dbo:bandMember'],boolean,0.0,0.0,0.0,7,1,0,[['dbo:formerBandMember']],[],boolean
73,0.0,0.0,0.0,12,2,1,List the things for which people of New Orleans are famous for?,"[['dbp:placeOfBirth'], ['dbp:knownFor']]",['dbo:knownFor'],list,0.0,0.0,0.0,12,2,0,"[['dbp:placeOfBirth'], ['dbp:knownFor']]",[],list
74,0.0,0.0,0.0,10,1,1,What is the country whose leader name is Grard Larcher?,[['dbp:leaderName']],['dbo:leader'],factoid,0.0,0.0,0.0,10,1,1,[['dbp:leaderName']],['dbo:leader'],factoid
75,0.0,0.0,0.0,9,1,1,What is the debut team of ngel Escobar ?,[['dbp:debutteam']],['dbo:debutTeam'],factoid,0.0,0.0,0.0,9,1,0,[['dbp:debutteam']],[],factoid
76,0.0,0.0,0.0,5,1,1,what is pato bantons nationality,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
77,0.5,0.5,0.5,15,2,2,Which tenant of New Sanno Hotel is the military branch of the Gary Holder-Winfield ?,"[['dbo:militaryBranch'], ['dbo:tenant']]","['dbo:militaryBranch', 'dbp:branch']",factoid,0.0,0.0,0.0,15,2,0,"[['dbo:militaryBranch'], ['dbo:tenant']]",[],factoid
78,0.0,0.0,0.0,3,1,1,who wrote showdown?,[['dbo:author']],['dbo:writer'],factoid,0.0,0.0,0.0,3,1,1,[['dbo:author']],['dbo:writer'],factoid
79,0.0,0.0,0.0,6,1,1,Where does lord wind hail from?,[['dbo:birthPlace']],['dbo:hometown'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:birthPlace']],['dbo:hometown'],factoid
80,0.0,0.0,0.0,13,1,0,Is Another Lonely Night in New York by the musical band Robin Gibb?,[['dbo:musicalBand']],[],boolean,0.0,0.0,0.0,13,1,0,[['dbo:musicalBand']],[],boolean
81,0.0,0.0,0.0,6,1,2,Which country is greg demos from,[['dbo:nationality']],"['dbo:country', 'dbo:hometown']",factoid,0.0,0.0,0.0,6,1,1,[['dbo:nationality']],['dbo:artist'],factoid
82,0.0,0.0,0.0,8,1,1,which ivy league university did ezra cornell create,[['dbo:foundedBy']],['dbo:creator'],factoid,0.0,0.0,0.0,8,1,0,[['dbo:foundedBy']],[],factoid
83,0.0,0.0,0.0,15,2,1,What is the person known for who is the movie director of Sleepy-Time Squirrel ?,"[['dbp:director'], ['dbo:knownFor']]",['dbo:director'],factoid,0.0,0.0,0.0,15,2,1,"[['dbp:director'], ['dbo:knownFor']]",['dbo:director'],factoid
84,0.0,0.0,0.0,6,1,1,which religion does anaukpetlun primarily practice,[['dbp:religion']],['dbo:religion'],factoid,0.0,0.0,0.0,6,1,1,[['dbp:religion']],['dbo:religion'],factoid
85,0.0,0.0,0.0,8,1,1,Who is the leader of Allgemeine SS ?,[['dbo:leader']],['dbo:leaderName'],factoid,0.0,0.0,0.0,8,1,0,[['dbo:leader']],[],factoid
86,0.0,0.0,0.0,22,2,2,Name the company whose one of the product is Pixar Image Computer and has one of the key person as Edwin Catmull?,"[['dbo:keyPerson'], ['dbo:product']]","['dbp:keyPeople', 'dbp:products']",list,0.0,0.0,0.0,22,2,0,"[['dbo:keyPerson'], ['dbo:product']]",[],list
87,0.0,0.0,0.0,7,1,1,which album is created by rod stewart,[['dbo:type']],['dbo:recordLabel'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:type']],['dbo:artist'],factoid
88,0.0,0.0,0.0,12,2,0,Radios on what topics can be tuned in to in Washington DC?,"[['dbo:broadcastArea'], ['dbo:programmeFormat']]",[],list,0.0,0.0,0.0,12,2,0,"[['dbo:broadcastArea'], ['dbo:programmeFormat']]",[],list
89,0.0,0.0,0.0,9,1,0,What are the awrds won by Laemmle Theatres ?,[['dbo:service']],[],factoid,0.0,0.0,0.0,9,1,0,[['dbo:service']],[],factoid
90,0.0,0.0,0.0,7,1,1,How much carbs does peanut butter have?,[['dbp:carbs']],['dbo:ingredient'],factoid,0.0,0.0,0.0,7,1,0,[['dbp:carbs']],[],factoid
91,0.0,0.0,0.0,13,2,0,Who are the relatives of the character after which Quagmire's Quagmire was made?,"[['dbo:subsequentWork'], ['dbo:relative']]",[],factoid,0.0,0.0,0.0,13,2,0,"[['dbo:subsequentWork'], ['dbo:relative']]",[],factoid
92,0.0,0.0,0.0,19,2,1,"Of all the teams that Andrew Economos played for, which one did Jerrel Jackson play his first game for?","[['dbo:formerTeam'], ['dbo:debutTeam']]",['dbp:debutteam'],list,0.0,0.0,0.0,19,2,0,"[['dbo:formerTeam'], ['dbo:debutTeam']]",[],list
93,0.0,0.0,0.0,12,2,0,Which governor of Charles Willing had a child named John Scott ?,"[['dbo:child'], ['dbo:governor']]",[],factoid,0.0,0.0,0.0,12,2,1,"[['dbo:child'], ['dbo:governor']]",['dbp:children'],factoid
94,0.0,0.0,0.0,7,1,0,what is don stenberg's country of origin?,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,7,1,1,[['dbo:birthPlace']],['dbo:nationality'],factoid
95,0.0,0.0,0.0,9,1,0,Give me all breeds of the German Shepherd dog.,[['dbp:breed']],[],list,0.0,0.0,0.0,9,1,0,[['dbp:breed']],[],list
96,0.0,0.0,0.0,7,1,1,what is lu xuechang's place of birth?,[['dbp:birthPlace']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
97,0.0,0.0,0.0,4,1,0,Where was harold theobald,[['dbo:birthPlace']],[],factoid,0.0,0.0,0.0,4,1,0,[['dbo:birthPlace']],[],factoid
98,0.0,0.0,0.0,14,2,0,What is the ethnicity of the people working for the Philippines house of representatives?,"[['dbo:occupation'], ['dbo:ethnicity']]",[],factoid,0.0,0.0,0.0,14,2,0,"[['dbo:occupation'], ['dbo:ethnicity']]",[],factoid
99,0.5,0.5,0.5,10,2,2,"Name the university whose affiliations's foundation place is Washington, D.C.?","[['dbp:affiliations'], ['dbo:foundationPlace']]","['dbp:affiliations', 'dbp:foundation']",list,0.0,0.0,0.0,10,2,0,"[['dbp:affiliations'], ['dbo:foundationPlace']]",[],list
100,0.0,0.0,0.0,5,1,1,what genre is tam lin?,[['dbo:literaryGenre']],['dbo:genre'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:literaryGenre']],['dbo:genre'],factoid
101,0.0,0.0,0.0,7,1,0,Is Henry David Thoreau interested in Politics?,[['dbp:mainInterests']],[],boolean,0.0,0.0,0.0,7,1,0,[['dbp:mainInterests']],[],boolean
102,0.0,0.0,0.0,7,1,1,What is the successor of PlayStation 4,[['dbp:successor']],['dbo:successor'],factoid,0.0,0.0,0.0,7,1,1,[['dbp:successor']],['dbo:successor'],factoid
103,0.0,0.0,0.0,8,2,1,Where are jockeys in Dubai World Cup from?,"[['dbo:race'], ['dbp:birthPlace']]",['dbo:country'],factoid,0.0,0.0,0.0,8,2,0,"[['dbo:race'], ['dbp:birthPlace']]",[],factoid
104,0.0,0.0,0.0,7,1,1,which european nation does nembrionic belong to?,[['dbo:hometown']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,7,1,1,[['dbo:hometown']],['dbo:nationality'],factoid
105,0.0,0.0,0.0,13,2,1,Where is the tombstone of the congressman who died in the McLean hospital?,"[['dbo:deathPlace'], ['dbp:restingplace']]",['dbo:restingPlace'],factoid,0.0,0.0,0.0,13,2,0,"[['dbo:deathPlace'], ['dbp:restingplace']]",[],factoid
106,0.0,0.0,0.0,5,1,0,which group released nuclear blast,[['dbo:recordLabel']],[],factoid,0.0,0.0,0.0,5,1,0,[['dbo:recordLabel']],[],factoid
107,0.0,0.0,0.0,11,2,1,What is the deathplace of people who have worked in Ethics?,"[['dbp:mainInterests'], ['dbp:placeOfDeath']]",['dbp:deathPlace'],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:mainInterests'], ['dbp:placeOfDeath']]",[],factoid
108,0.0,0.0,0.0,10,2,0,In which municipalities does the NYC housing authority own buildings?,"[['dbo:owningOrganisation'], ['dbo:municipality']]",[],factoid,0.0,0.0,0.0,10,2,0,"[['dbo:owningOrganisation'], ['dbo:municipality']]",[],factoid
109,0.0,0.0,0.0,9,2,1,How many years was the Ford Model T manufactured?,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]",['dbo:manufacturer'],count,0.0,0.0,0.0,9,2,1,"[['dbo:productionEndYear'], ['dbo:productionStartYear']]",['dbo:manufacturer'],count
110,0.0,0.0,0.0,16,2,0,Name the officeholder who hasa child named Augustus and has an associate named Marcus Bibulus ?,"[['dbo:associate'], ['dbp:children']]",[],list,0.0,0.0,0.0,16,2,0,"[['dbo:associate'], ['dbp:children']]",[],list
111,0.0,0.0,0.0,5,1,1,where was saraswathi gora born?,[['dbo:nationality']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,5,1,1,[['dbo:nationality']],['dbo:birthPlace'],factoid
112,0.0,0.0,0.0,6,1,1,where is el condor pasa from,[['dbo:country']],['dbo:birthPlace'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:country']],['dbo:hometown'],factoid
113,0.0,0.0,0.0,6,1,1,what language is kaffe written in?,[['dbo:programmingLanguage']],['dbo:language'],factoid,0.0,0.0,0.0,6,1,1,[['dbo:programmingLanguage']],['dbo:language'],factoid
114,0.0,0.0,0.0,8,1,1,Which baseball team is owned by Robert Nutting?,[['dbp:owner']],['dbo:position'],factoid,0.0,0.0,0.0,8,1,1,[['dbp:owner']],['dbo:owner'],factoid
115,0.0,0.0,0.0,20,2,1,"Who was the prime minister of Victor Hope, 2nd Marquess of Linlithgow and also the editor of British Gazette ?","[['dbp:editor'], ['dbp:primeminister']]",['dbo:primeMinister'],factoid,0.0,0.0,0.0,20,2,0,"[['dbp:editor'], ['dbp:primeminister']]",[],factoid
116,0.0,0.0,0.0,6,1,0,When was Alberta admitted as province?,[['dbp:admittancedate']],[],factoid,0.0,0.0,0.0,6,1,0,[['dbp:admittancedate']],[],factoid
117,0.0,0.0,0.0,8,1,1,Which country did anthony acid have nationality in,[['dbo:hometown']],['dbo:nationality'],factoid,0.0,0.0,0.0,8,1,1,[['dbo:hometown']],['dbo:birthPlace'],factoid
118,0.0,0.0,0.0,10,1,0,President of Ghana is the leader title of which country?,[['dbp:leaderTitle']],[],list,0.0,0.0,0.0,10,1,0,[['dbp:leaderTitle']],[],list
119,0.0,0.0,0.0,11,2,0,Where does the network cofounded by Seewoosagur Ramgoolam air its shows?,"[['dbp:founder'], ['dbp:broadcastArea']]",[],factoid,0.0,0.0,0.0,11,2,0,"[['dbp:founder'], ['dbp:broadcastArea']]",[],factoid
