,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
85,1.0,1.0,1.0,10,1,1,what kind of school is l. g. pinkston high school,[['dbo:type']],['dbo:type'],factoid
86,0.5,1.0,0.6666666666666666,16,2,1,Which television show is the subsequent work of Frasier and the opening theme is Gary Portnoy?,"[['dbo:openingTheme'], ['dbo:subsequentWork']]",['dbo:subsequentWork'],factoid
87,1.0,1.0,1.0,7,1,1,Which label does the supremes record for?,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
88,1.0,1.0,1.0,12,1,1,what kind of music comprises live at londons talk of the town,[['dbo:genre']],['dbo:genre'],factoid
89,0.0,0.0,0.0,8,1,1,In what country in the montessori oberschule potsdam,[['dbo:location']],['dbo:country'],factoid
90,1.0,1.0,1.0,7,1,2,what state is the norbourne estates located,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid
91,1.0,1.0,1.0,7,1,1,in what language is the film archangel,[['dbo:language']],['dbo:language'],factoid
92,1.0,1.0,1.0,6,1,7,what's a market town within england,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",list
93,0.0,0.0,0.0,9,1,2,what country in east-central Asia is pagamsuren altantulga from,[['dbo:birthPlace']],"['dbo:country', 'dbo:nationality']",factoid
94,1.0,1.0,1.0,7,1,1,What is a track by chris parnell?,[['dbo:artist']],['dbo:artist'],factoid
95,1.0,1.0,1.0,4,1,1,chrispitman played what instrument,[['dbo:instrument']],['dbo:instrument'],list
96,1.0,1.0,1.0,4,1,1,who produced hands up!,[['dbo:producer']],['dbo:producer'],factoid
97,1.0,1.0,1.0,5,1,2,Who was gordon macrae's daughter?,"[['dbo:parent', 'dbo:child']]","['dbo:child', 'dbo:parent']",factoid
98,1.0,1.0,1.0,8,1,1,Which genre is the album rheinita associated with,[['dbo:genre']],['dbo:genre'],factoid
99,1.0,1.0,1.0,12,1,1,"What genre of album was love, peace & poetry – vol.7 mexican",[['dbo:genre']],['dbo:genre'],factoid
100,1.0,1.0,1.0,5,1,1,Where was dave grohl born?,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
101,0.0,0.0,0.0,7,1,1,What is the dubai zoo membership called?,[['dbp:members']],['dbp:purpose'],factoid
102,1.0,1.0,1.0,6,1,1,What position does björn anklev play?,[['dbo:position']],['dbo:position'],factoid
103,1.0,1.0,1.0,10,1,1,which city does the group the method actors come from,[['dbo:hometown']],['dbo:hometown'],factoid
104,1.0,1.0,1.0,8,1,2,who was a person born in buenos aires,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
105,1.0,1.0,1.0,7,1,1,which time zone is lilydale based in,[['dbo:timeZone']],['dbo:timeZone'],factoid
106,1.0,1.0,1.0,10,1,1,What type of computer video game is Astra Super Stars?,[['dbo:genre']],['dbo:genre'],factoid
107,1.0,1.0,1.0,14,1,1,"what type of rock is the album \\""no snow, no show\\"" for the eskimo",[['dbo:genre']],['dbo:genre'],factoid
108,1.0,0.4,0.5714285714285715,16,2,5,What is the birthplace of the office holder who is the predecessor of Brian Peddle ?,"[['dbp:predecessor'], ['dbp:birthPlace']]","['dbo:birthPlace', 'dbo:successor', 'dbp:birthPlace', 'dbp:predecessor', 'dbp:successor']",factoid
109,1.0,1.0,1.0,7,1,1,What label is tim sult affiliated with?,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
110,1.0,0.5,0.6666666666666666,5,1,2,Where did alfred uhl die,[['dbo:deathPlace']],"['dbo:deathPlace', 'dbp:deathPlace']",factoid
111,0.0,0.0,0.0,9,1,1,What was the title of Joe Lovano's 21st album?,[['dbo:type']],['dbo:artist'],factoid
112,1.0,1.0,1.0,9,1,1,Who is the publisher of the videogame p.t.o. iv?,[['dbo:publisher']],['dbo:publisher'],factoid
113,0.0,0.0,0.0,7,1,1,Does Fa'a' International Airport serve tahiti too?,[['dbp:cityServed']],['dbo:city'],boolean
114,0.0,0.0,0.0,7,1,1,Name a song written by michael giacchino,[['dbo:artist']],['dbo:writer'],list
115,1.0,0.5,0.6666666666666666,8,1,2,Which Nigerian football player was born in Kalba?,[['dbo:birthPlace']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
116,1.0,1.0,1.0,8,1,1,Where in russia did konstantin rodzaevsky died in?,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
117,1.0,1.0,1.0,10,1,1,what's the name of the label russell mael's signed to,[['dbo:recordLabel']],['dbo:recordLabel'],list
118,1.0,1.0,1.0,7,1,1,what is trond egil soltvedt's birth place,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
119,1.0,1.0,1.0,8,1,1,What sort of music does kevin skinner perform,[['dbo:genre']],['dbo:genre'],factoid
120,1.0,1.0,1.0,4,1,1,Name an English businessman?,[['dbo:occupation']],['dbo:occupation'],list
121,1.0,1.0,1.0,7,1,1,what country is david delano glover from,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
122,1.0,1.0,1.0,6,1,1,what book is considered speculative fiction?,[['dbo:literaryGenre']],['dbo:literaryGenre'],factoid
123,1.0,1.0,1.0,7,1,2,Which male actor was born in maidstone?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
124,1.0,1.0,1.0,10,1,1,what is the genre that best describes maría josé's music,[['dbo:genre']],['dbo:genre'],factoid
125,1.0,0.5,0.6666666666666666,7,1,2,what is a book by emile durkheim,[['dbo:author']],"['dbo:author', 'dbo:notableWork']",factoid
126,1.0,1.0,1.0,5,1,1,Where was fran drescher born,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
127,1.0,1.0,1.0,8,1,1,What type of rock does neil innes make,[['dbo:genre']],['dbo:genre'],factoid
128,1.0,1.0,1.0,5,1,2,Where is scotland landing located?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid
129,1.0,1.0,1.0,4,1,1,where is therobotateme from,[['dbo:hometown']],['dbo:hometown'],factoid
130,1.0,1.0,1.0,10,1,1,whats the title of a film by  warner bros.,[['dbo:distributor']],['dbo:distributor'],factoid
131,1.0,0.5,0.6666666666666666,8,1,2,Who is someone that was born in sandefjord?,[['dbo:birthPlace']],"['dbo:birthPlace', 'dbp:birthPlace']",factoid
132,1.0,1.0,1.0,4,1,2,which state locates rickahock,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid
133,0.0,0.0,0.0,9,1,1,How many airlines are members of the Star Alliance?,[['dbo:alliance']],['dbo:hubAirport'],count
134,1.0,1.0,1.0,8,1,1,What is the ideology behind the eurasia party?,[['dbo:ideology']],['dbo:ideology'],factoid
135,1.0,1.0,1.0,7,1,1,Who's an artist off metal blade records,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
136,0.0,0.0,0.0,9,1,1,Were the 1995 south pacific games hosted in tahiti?,[['dbp:hostCity']],['dbo:location'],factoid
137,1.0,0.5,0.6666666666666666,5,1,2,"Where is sainte-justine, quebec located?","[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:region']",factoid
138,0.5,1.0,0.6666666666666666,8,2,1,Whose opponents are Ike Clanton and Billy Clanton?,"[['dbo:opponent'], ['dbo:opponent']]",['dbo:opponent'],factoid
139,1.0,0.5,0.6666666666666666,8,1,2,What is a work written by ken auletta?,[['dbo:author']],"['dbo:author', 'dbo:notableWork']",factoid
140,1.0,1.0,1.0,9,1,1,Which city was rené cloërec in when she died,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
141,1.0,1.0,1.0,5,1,1,where was arata furuta born,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
142,1.0,1.0,1.0,6,1,1,what position did johnny warren play,[['dbo:position']],['dbo:position'],factoid
143,1.0,0.8571428571428571,0.923076923076923,6,1,7,what comune is located in italy?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid
144,0.5,0.5,0.5,16,2,2,What is the predecessor of the car engine which was succeeded by  BMW M43 ?,"[['dbo:successor'], ['dbp:predecessor']]","['dbo:predecessor', 'dbo:successor']",factoid
145,1.0,1.0,1.0,8,1,1,what language is spoken in life goes on,[['dbo:language']],['dbo:language'],factoid
146,1.0,1.0,1.0,13,1,1,what is the area of circulation for the newspaper titled  24 heures,[['dbo:headquarter']],['dbo:headquarter'],factoid
147,1.0,1.0,1.0,8,1,1,what type of music does mechanical poet play,[['dbo:genre']],['dbo:genre'],factoid
148,1.0,1.0,1.0,5,1,1,which album did m83 make,[['dbo:artist']],['dbo:artist'],factoid
149,1.0,1.0,1.0,7,1,1,what is  the music tapes genre,[['dbo:genre']],['dbo:genre'],factoid
150,1.0,1.0,1.0,6,1,1,What position does sam marsonek play?,[['dbo:position']],['dbo:position'],factoid
151,1.0,1.0,1.0,5,1,1,Where did hugo fischer-köppe die,[['dbo:deathPlace']],['dbo:deathPlace'],factoid
152,1.0,1.0,1.0,8,1,1,What city did the september when come from?,[['dbo:hometown']],['dbo:hometown'],factoid
153,1.0,1.0,1.0,6,1,2,what's a town in cullman county,"[['dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:location']",list
154,1.0,0.5,0.6666666666666666,6,1,2,what country is rockingham county in?,"[['dbo:region', 'dbo:isPartOf', 'dbo:location']]","['dbo:country', 'dbo:isPartOf']",factoid
155,1.0,1.0,1.0,5,1,1,where was yūji wakiya born,[['dbo:birthPlace']],['dbo:birthPlace'],factoid
156,1.0,1.0,1.0,7,1,1,what type of music let us prey?,[['dbo:genre']],['dbo:genre'],factoid
157,1.0,1.0,1.0,8,1,1,What type of music does gary jarman create,[['dbo:genre']],['dbo:genre'],factoid
158,1.0,1.0,1.0,6,1,1,what genre is get some in,[['dbo:genre']],['dbo:genre'],factoid
159,1.0,1.0,1.0,9,1,1,What album genre would sivaji: the boss fall into,[['dbo:genre']],['dbo:genre'],factoid
160,1.0,0.5,0.6666666666666666,8,1,2,what type of art did homer watson create,[['dbo:field']],"['dbo:field', 'dbo:movement']",factoid
161,1.0,1.0,1.0,8,1,1,What kind of music is featured on robyn,[['dbo:genre']],['dbo:genre'],factoid
162,1.0,0.5,0.6666666666666666,7,1,2,What film did burton lane contribute to,[['dbo:musicComposer']],"['dbo:musicComposer', 'dbo:writer']",factoid
163,0.5,1.0,0.6666666666666666,15,2,1,Count all the ethinic group who speaks language which belongs to Anglo-Frisian language family ?,"[['dbp:languages'], ['dbo:languageFamily']]",['dbo:languageFamily'],count
164,1.0,1.0,1.0,12,1,1,what kind of music is the album  foghat (rock n roll),[['dbo:genre']],['dbo:genre'],factoid
165,1.0,1.0,1.0,6,1,1,what label is virgin prunes worth?,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
166,1.0,1.0,1.0,8,1,1,What genre is the book circle of friends?,[['dbo:literaryGenre']],['dbo:literaryGenre'],factoid
167,1.0,1.0,1.0,8,1,2,which award winning photographer was born in milan,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
168,1.0,1.0,1.0,9,1,1,what record label is you kikkawa a part of,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
169,1.0,1.0,1.0,10,1,2,"who is the transgendered person from bowral, new south wales","[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",factoid
170,1.0,1.0,1.0,6,1,1,what artists are under mercury records?,[['dbo:recordLabel']],['dbo:recordLabel'],factoid
171,1.0,0.5,0.6666666666666666,7,1,2,What is the successor of PlayStation 4,[['dbp:successor']],"['dbo:successor', 'dbp:successor']",factoid
172,1.0,1.0,1.0,9,1,1,what was the production company behind the last voyage,[['dbp:studio']],['dbp:studio'],factoid
173,0.0,0.0,0.0,8,1,1,List the doctoral students of Harry Harlow ?,[['dbp:doctoralStudents']],['dbo:doctoralStudent'],list
174,1.0,1.0,1.0,7,1,1,What track is from the artist Metallica?,[['dbo:artist']],['dbo:artist'],factoid
175,1.0,1.0,1.0,6,1,1,what song did billy bragg compose,[['dbo:writer']],['dbo:writer'],factoid
176,1.0,1.0,1.0,6,1,1,kayleden brown plays what football position,[['dbo:position']],['dbo:position'],factoid
177,1.0,0.5,0.6666666666666666,8,1,2,what genre is the tv program  reboot,[['dbo:genre']],"['dbo:genre', 'dbp:genre']",factoid
178,1.0,1.0,1.0,5,1,1,who produced the butterfly effect,[['dbo:producer']],['dbo:producer'],factoid
179,1.0,1.0,1.0,9,1,1,Which genre of music was created by mc solaar,[['dbo:genre']],['dbo:genre'],factoid
180,1.0,0.25,0.4,16,1,4,What is the religious affiliation of Hong Kong Taoist Association Tang Hin Memorial Secondary School ?,[['dbp:religiousAffiliation']],"['dbo:religion', 'dbp:affiliation', 'dbp:affiliations', 'dbp:religiousAffiliation']",factoid
181,0.5,0.5,0.5,8,2,2,"How many companies were founded in Denton, texas?","[['dbo:foundationPlace'], ['dbo:part']]","['dbo:foundationPlace', 'dbp:foundation']",count
182,1.0,1.0,1.0,3,1,1,Who produced monster-in-law,[['dbo:producer']],['dbo:producer'],factoid
183,1.0,1.0,1.0,7,1,1,what film was directed by hal hartley,[['dbo:director']],['dbo:director'],factoid
184,1.0,1.0,1.0,7,1,1,what type of music does pocahaunted play?,[['dbo:genre']],['dbo:genre'],factoid
185,1.0,1.0,1.0,10,1,1,What is the name of a british freestyle music singer?,[['dbo:genre']],['dbo:genre'],factoid
186,0.5,0.5,0.5,17,2,2,Count the number of ingredient of the foods which have one of the ingredient is Pork ?,"[['dbo:ingredient'], ['dbo:ingredient']]","['dbo:ingredient', 'dbp:mainIngredient']",count
187,1.0,1.0,1.0,5,1,1,who directed the film repast,[['dbo:director']],['dbo:director'],factoid
188,1.0,1.0,1.0,8,1,2,Name a professional soccer player born in maidstone,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']",list
189,1.0,1.0,1.0,8,1,1,abbas tyrewala contributed story credits to what movie?,[['dbo:writer']],['dbo:writer'],list
190,0.0,0.0,0.0,8,1,0,Which company's division is Audi India? Correct Question,[['dbp:divisions']],[],factoid
191,1.0,1.0,1.0,10,1,1,Who was the author of the book swords against death,[['dbo:author']],['dbo:author'],factoid
192,1.0,1.0,1.0,7,1,1,which film was bernard knowles the director,[['dbo:director']],['dbo:director'],factoid
193,0.5,0.3333333333333333,0.4,10,2,3,What is manufactured by a company founded by Akio Morita?,"[['dbp:founder'], ['dbo:manufacturer']]","['dbo:manufacturer', 'dbo:product', 'dbp:products']",factoid
194,0.0,0.0,0.0,20,2,0,Which ceremonial County of the East Tilbury is also the local authority of the Buckhurst Hill County High School ?,"[['dbo:localAuthority'], ['dbo:ceremonialCounty']]",[],factoid
195,1.0,1.0,1.0,12,1,1,"what type of album was all the stuff (and more), volume 2",[['dbo:type']],['dbo:type'],factoid
196,1.0,1.0,1.0,7,1,1,what types of videogame is dark seed,[['dbo:genre']],['dbo:genre'],factoid
197,1.0,1.0,1.0,6,1,7,Name a city located in wisconsin,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",list
198,1.0,1.0,1.0,8,1,1,what film did morrissey contribute music to haha,[['dbo:musicComposer']],['dbo:musicComposer'],factoid
199,1.0,1.0,1.0,9,1,1,what is a track by the artist joao gilberto?,[['dbo:artist']],['dbo:artist'],factoid
200,1.0,0.5,0.6666666666666666,14,1,2,what is a film that was produced by  the company  cruise/wagner productions,[['dbp:studio']],"['dbo:distributor', 'dbp:studio']",factoid
